scenario,phase,wall_time,ir_raw,red_raw,ir_mean,red_mean,ac_dc_ratio,peak_to_peak,bpm,spo2_est,amb_t,contact_status,contact_label,contact_conf,signal_present,contact_warmed_up,anomaly_score,anomaly_threshold,is_anomaly,anomaly_persisting_s,severity,temp_context
normal,baseline,1774761760.094,128014,106500,131000,109000,0.0327,4285.4,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02733,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.194,130545,108461,131000,109000,0.0264,3463.9,72,74.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02681,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.294,133741,111255,131000,109000,0.0263,3445.7,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02653,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.394,134284,111659,131000,109000,0.0285,3738.8,72,85.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01302,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.494,131386,109439,131000,109000,0.0274,3593.4,72,75.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02195,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.594,130244,108304,131000,109000,0.0287,3753.6,72,82.4,24.5,GOOD,good_contact,0.93,YES,YES,0.0136,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.694,130702,108794,131000,109000,0.0293,3835.6,72,89.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03208,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.794,129599,108081,131000,109000,0.0294,3855.3,72,90.3,24.5,GOOD,good_contact,0.93,YES,YES,0.03462,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.894,127859,106671,131000,109000,0.0308,4041.3,72,87.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02232,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761760.994,129133,107502,131000,109000,0.0294,3849.4,72,85.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03512,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.094,132849,110535,131000,109000,0.0278,3643.5,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02244,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.194,134793,111924,131000,109000,0.0288,3766.3,72,86.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01763,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.294,132657,110176,131000,109000,0.0304,3982.1,72,88.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01095,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.394,130183,108514,131000,109000,0.0292,3826.0,72,92.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02946,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.494,130755,108587,131000,109000,0.0297,3888.6,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01135,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.594,130681,108577,131000,109000,0.0298,3907.3,72,70.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02782,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.694,128480,107013,131000,109000,0.0298,3900.4,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02471,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.794,128410,106721,131000,109000,0.0293,3836.2,72,83.6,24.5,GOOD,good_contact,0.93,YES,YES,0.01462,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.894,131354,109462,131000,109000,0.0262,3428.7,72,70.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03548,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761761.994,134613,111853,131000,109000,0.0275,3601.2,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01082,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.094,133396,110820,131000,109000,0.0293,3836.1,72,87.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03497,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.194,130784,108833,131000,109000,0.0293,3836.4,72,86.7,24.5,GOOD,good_contact,0.93,YES,YES,0.03026,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.294,130559,108454,131000,109000,0.028,3662.0,72,72.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01808,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.394,130726,108867,131000,109000,0.0285,3735.9,72,95.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00921,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.494,129106,107405,131000,109000,0.0295,3866.0,72,84.7,24.5,GOOD,good_contact,0.93,YES,YES,0.00458,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.594,127815,106404,131000,109000,0.0273,3576.4,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.03353,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.694,130009,108255,131000,109000,0.0293,3835.7,72,87.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01988,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.794,133933,111422,131000,109000,0.029,3798.3,72,85.2,24.5,GOOD,good_contact,0.93,YES,YES,0.00553,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.894,134141,111668,131000,109000,0.0281,3683.4,72,84.5,24.5,GOOD,good_contact,0.93,YES,YES,0.00344,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761762.994,131804,109451,131000,109000,0.0284,3718.2,72,93.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02524,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.094,130454,108397,131000,109000,0.0285,3733.4,72,76.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03523,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.194,131133,108865,131000,109000,0.03,3934.6,72,79.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00817,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.294,130679,108015,131000,109000,0.0284,3725.6,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0145,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.394,128504,106692,131000,109000,0.0268,3514.6,72,82.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02901,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.494,129261,107440,131000,109000,0.0271,3556.0,72,83.1,24.5,GOOD,good_contact,0.93,YES,YES,0.01412,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.594,132747,110524,131000,109000,0.0282,3696.0,72,83.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03603,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.694,134352,111801,131000,109000,0.0279,3652.1,72,84.9,24.5,GOOD,good_contact,0.93,YES,YES,0.04523,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.794,132385,110432,131000,109000,0.0298,3898.3,72,78.9,24.5,GOOD,good_contact,0.93,YES,YES,0.00753,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.894,130228,108517,131000,109000,0.0272,3564.5,72,91.2,24.5,GOOD,good_contact,0.93,YES,YES,0.06062,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761763.994,130344,108675,131000,109000,0.0312,4092.0,72,95.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02336,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.094,130230,108504,131000,109000,0.0296,3872.4,72,90.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03814,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.194,128648,106927,131000,109000,0.0291,3808.5,72,83.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0149,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.294,127948,106774,131000,109000,0.0268,3513.5,72,88.1,24.5,GOOD,good_contact,0.93,YES,YES,0.0338,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.394,131960,109623,131000,109000,0.0281,3685.4,72,90.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01799,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.494,134580,111942,131000,109000,0.0284,3716.3,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02286,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.594,133868,111005,131000,109000,0.0283,3702.9,72,89.0,24.5,GOOD,good_contact,0.93,YES,YES,0.0268,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.694,130962,108791,131000,109000,0.0286,3750.3,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0075,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.794,130284,108602,131000,109000,0.0301,3948.3,72,93.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02361,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.894,130503,108718,131000,109000,0.0306,4010.1,72,92.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01657,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761764.994,129570,107463,131000,109000,0.0286,3742.0,72,77.7,24.5,GOOD,good_contact,0.93,YES,YES,0.05114,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.095,127661,106657,131000,109000,0.0262,3429.7,72,88.9,24.5,GOOD,good_contact,0.93,YES,YES,0.02365,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.195,130237,108461,131000,109000,0.0242,3169.1,72,88.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.00377,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.295,133733,111365,131000,109000,0.0276,3621.4,72,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02169,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.395,133928,111595,131000,109000,0.0277,3630.6,72,83.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02866,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.495,131699,109599,131000,109000,0.028,3668.7,72,84.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02023,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.595,130258,108352,131000,109000,0.0289,3789.6,72,83.8,24.5,GOOD,good_contact,0.93,YES,YES,0.00157,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.695,130778,108681,131000,109000,0.0275,3608.6,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.00118,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.795,130161,108100,131000,109000,0.0308,4029.9,72,77.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02908,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.895,127838,106571,131000,109000,0.0302,3951.6,72,86.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01351,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761765.995,128934,107452,131000,109000,0.0287,3764.6,72,87.5,24.5,GOOD,good_contact,0.93,YES,YES,0.00982,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.095,132769,110484,131000,109000,0.0251,3282.0,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03254,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.195,134380,112044,131000,109000,0.0273,3570.0,72,82.9,24.5,GOOD,good_contact,0.93,YES,YES,0.00131,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.295,132737,110118,131000,109000,0.028,3672.8,72,90.7,24.5,GOOD,good_contact,0.93,YES,YES,0.03396,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.395,130329,108365,131000,109000,0.0293,3837.6,72,81.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02209,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.495,130799,108667,131000,109000,0.0336,4407.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.00031,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.595,130425,108441,131000,109000,0.0308,4031.0,72,80.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03733,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.695,128788,106977,131000,109000,0.0279,3651.0,72,82.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.00545,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.795,128727,106870,131000,109000,0.0286,3747.8,72,81.8,24.5,GOOD,good_contact,0.93,YES,YES,0.039,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.895,131721,109552,131000,109000,0.0265,3475.3,72,87.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01429,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761766.995,134481,111886,131000,109000,0.0305,3991.4,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.00987,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.095,133452,111190,131000,109000,0.0301,3938.4,72,83.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03806,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.195,130842,108934,131000,109000,0.0318,4160.8,72,97.3,24.5,GOOD,good_contact,0.93,YES,YES,0.0266,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.295,130585,108382,131000,109000,0.0299,3918.0,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03856,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.395,130540,108831,131000,109000,0.028,3665.0,72,98.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01292,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.495,129280,107727,131000,109000,0.0295,3861.8,72,87.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03904,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.595,127916,106568,131000,109000,0.0272,3564.7,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01643,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.695,130438,108392,131000,109000,0.0312,4090.3,72,77.5,24.5,GOOD,good_contact,0.93,YES,YES,0.02196,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.795,133807,111465,131000,109000,0.028,3670.3,72,83.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0022,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.895,134426,111661,131000,109000,0.0257,3367.0,72,86.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02567,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761767.995,131502,109623,131000,109000,0.0279,3654.2,72,72.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01629,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.095,130066,108292,131000,109000,0.0279,3659.9,72,87.2,24.5,GOOD,good_contact,0.93,YES,YES,0.00346,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.195,130497,108625,131000,109000,0.0267,3500.5,72,87.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0016,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.295,129825,108056,131000,109000,0.0271,3554.7,72,85.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03217,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.395,128169,106623,131000,109000,0.0283,3707.2,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.04889,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.495,129200,107504,131000,109000,0.0251,3282.8,72,85.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01519,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.595,132400,110488,131000,109000,0.0296,3874.7,72,78.1,24.5,GOOD,good_contact,0.93,YES,YES,0.01489,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.695,134646,111858,131000,109000,0.0299,3915.2,72,86.4,24.5,GOOD,good_contact,0.93,YES,YES,0.0017,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.795,132447,110278,131000,109000,0.0298,3907.2,72,83.5,24.5,GOOD,good_contact,0.93,YES,YES,0.02309,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.895,130783,108465,131000,109000,0.0283,3709.8,72,70,24.5,GOOD,good_contact,0.93,YES,YES,-0.01639,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761768.995,130896,108591,131000,109000,0.0272,3564.8,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.04481,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.095,130676,108535,131000,109000,0.0268,3513.0,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03128,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.195,128513,106945,131000,109000,0.0306,4008.7,72,85.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.00699,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.295,128498,106866,131000,109000,0.0321,4210.2,72,84.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02988,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.395,131159,109407,131000,109000,0.0291,3812.9,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03033,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.495,134638,111700,131000,109000,0.0285,3734.0,72,87.7,24.5,GOOD,good_contact,0.93,YES,YES,0.03955,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.595,133735,111163,131000,109000,0.0284,3722.0,72,86.2,24.5,GOOD,good_contact,0.93,YES,YES,0.04146,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.695,131189,108968,131000,109000,0.0301,3944.7,72,100,24.5,GOOD,good_contact,0.93,YES,YES,0.03742,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.795,130182,108337,131000,109000,0.0305,3996.6,72,85.6,24.5,GOOD,good_contact,0.93,YES,YES,0.01979,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.895,130684,108696,131000,109000,0.0284,3721.4,72,81.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02849,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761769.995,129076,107578,131000,109000,0.0294,3849.2,72,87.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02384,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.095,127913,106625,131000,109000,0.0319,4174.5,72,86.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01598,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.195,130518,108466,131000,109000,0.025,3269.3,72,76.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01358,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.295,133719,111425,131000,109000,0.0293,3837.7,72,83.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03212,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.395,134293,111556,131000,109000,0.0279,3650.7,72,86.7,24.5,GOOD,good_contact,0.93,YES,YES,0.00666,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.495,131549,109474,131000,109000,0.0293,3834.2,72,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01409,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.595,130429,108449,131000,109000,0.0314,4109.3,72,81.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03567,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.695,130740,108808,131000,109000,0.0299,3922.0,72,87.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01522,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.795,130187,108249,131000,109000,0.032,4195.4,72,82.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02553,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.895,128243,106691,131000,109000,0.029,3799.5,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03429,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761770.995,129128,107450,131000,109000,0.0317,4151.8,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02747,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.095,132848,110593,131000,109000,0.0292,3830.1,72,84.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02937,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.195,134529,111842,131000,109000,0.029,3793.8,72,85.8,24.5,GOOD,good_contact,0.93,YES,YES,0.00795,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.295,132542,110150,131000,109000,0.0304,3983.3,72,87.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03624,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.395,130451,108490,131000,109000,0.0296,3883.3,72,82.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.00447,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.495,130323,108608,131000,109000,0.0295,3869.1,72,92.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02381,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.595,130228,108537,131000,109000,0.0283,3709.3,72,92.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00897,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.695,128703,107022,131000,109000,0.0308,4039.3,72,84.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03498,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.795,128532,106855,131000,109000,0.0277,3631.0,72,83.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01097,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.895,131277,109704,131000,109000,0.0274,3584.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.02185,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761771.995,134370,111835,131000,109000,0.0281,3683.2,72,84.7,24.5,GOOD,good_contact,0.93,YES,YES,-0.00303,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.095,133226,110902,131000,109000,0.0288,3774.6,72,84.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01474,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.195,130709,108890,131000,109000,0.0281,3683.4,72,98.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03898,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.295,130263,108470,131000,109000,0.027,3534.9,72,88.4,24.5,GOOD,good_contact,0.93,YES,YES,0.03485,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.395,130609,108775,131000,109000,0.0295,3866.0,72,92.7,24.5,GOOD,good_contact,0.93,YES,YES,0.0224,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.495,129324,107542,131000,109000,0.0311,4069.2,72,83.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03901,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.595,128159,106467,131000,109000,0.0273,3580.1,72,83.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01504,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.695,130222,108431,131000,109000,0.0276,3620.7,72,88.0,24.5,GOOD,good_contact,0.93,YES,YES,0.04266,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.795,133847,111201,131000,109000,0.0283,3704.9,72,86.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.01378,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.895,134015,111584,131000,109000,0.0281,3677.9,72,84.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02012,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761772.995,131504,109436,131000,109000,0.0313,4100.5,72,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.04322,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.095,130020,108476,131000,109000,0.0265,3475.7,72,93.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01278,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.195,131008,108575,131000,109000,0.0299,3915.0,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0062,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.295,129900,108097,131000,109000,0.0316,4139.4,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01284,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.395,128164,106708,131000,109000,0.0286,3749.6,72,85.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01267,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.495,129140,107473,131000,109000,0.0304,3976.8,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01085,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.595,132744,110548,131000,109000,0.0288,3766.6,72,83.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02222,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.695,134539,111884,131000,109000,0.0278,3640.1,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.03161,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.795,132281,110338,131000,109000,0.0293,3843.5,72,78.6,24.5,GOOD,good_contact,0.93,YES,YES,0.00585,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.895,130452,108511,131000,109000,0.0302,3952.4,72,83.2,24.5,GOOD,good_contact,0.93,YES,YES,0.04238,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761773.995,130469,108564,131000,109000,0.0281,3678.8,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01028,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761774.095,130280,108549,131000,109000,0.029,3803.1,72,91.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01763,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761774.195,128489,107067,131000,109000,0.0282,3699.7,72,86.9,24.5,GOOD,good_contact,0.93,YES,YES,0.0094,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761774.295,128355,106808,131000,109000,0.0274,3586.0,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03741,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761774.395,131740,109477,131000,109000,0.0292,3826.2,72,90.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03291,-0.05826,NO,,NORMAL,STABLE
normal,baseline,1774761774.495,134436,111928,131000,109000,0.0315,4131.2,72,84.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02621,-0.05826,NO,,NORMAL,STABLE
